ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_DMA_T
2013,93,PACA,04,Alpes-de-Haute-Provence,07B,Déblais et gravats,15805.87236
2013,93,PACA,04,Alpes-de-Haute-Provence,07C,Encombrants,9320.60384
2013,93,PACA,04,Alpes-de-Haute-Provence,07D,Déchets dangereux (y.c. DEEE),839.37831
2013,93,PACA,04,Alpes-de-Haute-Provence,07E,Matériaux recyclables,16760.70513
2013,93,PACA,04,Alpes-de-Haute-Provence,07F,Déchets verts et biodéchets,10821.41006
2013,93,PACA,04,Alpes-de-Haute-Provence,07Z,Autres,0.7
2013,93,PACA,05,Hautes-Alpes,07A,Ordures ménagères résiduelles,46775.0367
2013,93,PACA,05,Hautes-Alpes,07B,Déblais et gravats,9311.85405
2013,93,PACA,05,Hautes-Alpes,07C,Encombrants,9705.33943
2013,93,PACA,05,Hautes-Alpes,07D,Déchets dangereux (y.c. DEEE),1740.06707
2013,93,PACA,05,Hautes-Alpes,07E,Matériaux recyclables,23635.38325
2013,93,PACA,05,Hautes-Alpes,07F,Déchets verts et biodéchets,7537.81008
2013,93,PACA,05,Hautes-Alpes,07Z,Autres,24.498
2013,93,PACA,06,Alpes-Maritimes,07A,Ordures ménagères résiduelles,475024.43
2013,93,PACA,06,Alpes-Maritimes,07B,Déblais et gravats,73811.70592
2013,93,PACA,06,Alpes-Maritimes,07C,Encombrants,86344.41203
2013,93,PACA,06,Alpes-Maritimes,07D,Déchets dangereux (y.c. DEEE),3771.26584
2013,93,PACA,06,Alpes-Maritimes,07E,Matériaux recyclables,99425.90795
2013,93,PACA,06,Alpes-Maritimes,07F,Déchets verts et biodéchets,68320.86
2013,93,PACA,06,Alpes-Maritimes,07Z,Autres,2896.32
2013,93,PACA,13,Bouches-du-Rhône,07A,Ordures ménagères résiduelles,755507.01913
2013,93,PACA,13,Bouches-du-Rhône,07B,Déblais et gravats,191298.35084
2013,93,PACA,13,Bouches-du-Rhône,07C,Encombrants,137564.21028
2013,93,PACA,13,Bouches-du-Rhône,07D,Déchets dangereux (y.c. DEEE),6523.19011
2013,93,PACA,13,Bouches-du-Rhône,07E,Matériaux recyclables,136975.77573
2013,93,PACA,13,Bouches-du-Rhône,07F,Déchets verts et biodéchets,98021.48804
2013,93,PACA,13,Bouches-du-Rhône,07Z,Autres,22.87714
2013,93,PACA,83,Var,07A,Ordures ménagères résiduelles,459636.51324
2013,93,PACA,83,Var,07B,Déblais et gravats,62155.1971
2013,93,PACA,83,Var,07C,Encombrants,102445.53414
2013,93,PACA,83,Var,07D,Déchets dangereux (y.c. DEEE),4566.0482
2013,93,PACA,83,Var,07E,Matériaux recyclables,95767.15033
2013,93,PACA,83,Var,07F,Déchets verts et biodéchets,67113.87563
2013,93,PACA,84,Vaucluse,07A,Ordures ménagères résiduelles,192993.67679
2013,93,PACA,84,Vaucluse,07B,Déblais et gravats,48194.66378
2013,93,PACA,84,Vaucluse,07C,Encombrants,34939.35973
2013,93,PACA,84,Vaucluse,07D,Déchets dangereux (y.c. DEEE),2890.83731
2013,93,PACA,84,Vaucluse,07E,Matériaux recyclables,53535.69524
2013,93,PACA,84,Vaucluse,07F,Déchets verts et biodéchets,29009.41616
2013,93,PACA,84,Vaucluse,07Z,Autres,1057.00296
2013,52,Pays de la Loire,44,Loire-Atlantique,07A,Ordures ménagères résiduelles,279162.36334
2013,52,Pays de la Loire,44,Loire-Atlantique,07B,Déblais et gravats,96464.42283
2013,52,Pays de la Loire,44,Loire-Atlantique,07C,Encombrants,88829.22347
2013,52,Pays de la Loire,44,Loire-Atlantique,07D,Déchets dangereux (y.c. DEEE),8049.24178
2013,52,Pays de la Loire,44,Loire-Atlantique,07E,Matériaux recyclables,159831.28337
2013,52,Pays de la Loire,44,Loire-Atlantique,07F,Déchets verts et biodéchets,132037.89846
2013,52,Pays de la Loire,44,Loire-Atlantique,07Z,Autres,1837.44478
2013,52,Pays de la Loire,49,Maine-et-Loire,07A,Ordures ménagères résiduelles,133408.43793
2013,52,Pays de la Loire,49,Maine-et-Loire,07B,Déblais et gravats,61695.96993
2013,52,Pays de la Loire,49,Maine-et-Loire,07C,Encombrants,39880.82514
2013,52,Pays de la Loire,49,Maine-et-Loire,07D,Déchets dangereux (y.c. DEEE),6532.45622
2013,52,Pays de la Loire,49,Maine-et-Loire,07E,Matériaux recyclables,101158.30327
2013,52,Pays de la Loire,49,Maine-et-Loire,07F,Déchets verts et biodéchets,75393.3682
2013,52,Pays de la Loire,49,Maine-et-Loire,07Z,Autres,31.4916
2013,52,Pays de la Loire,53,Mayenne,07A,Ordures ménagères résiduelles,58812.558
2013,52,Pays de la Loire,53,Mayenne,07B,Déblais et gravats,20979.86447
2013,52,Pays de la Loire,53,Mayenne,07C,Encombrants,16180.00822
2013,52,Pays de la Loire,53,Mayenne,07D,Déchets dangereux (y.c. DEEE),2455.00841
2013,52,Pays de la Loire,53,Mayenne,07E,Matériaux recyclables,35282.38385
2013,52,Pays de la Loire,53,Mayenne,07F,Déchets verts et biodéchets,32341.42218
2013,52,Pays de la Loire,53,Mayenne,07Z,Autres,1.971
2013,52,Pays de la Loire,72,Sarthe,07A,Ordures ménagères résiduelles,114031.78598
2013,52,Pays de la Loire,72,Sarthe,07B,Déblais et gravats,30593.98723
2013,52,Pays de la Loire,72,Sarthe,07C,Encombrants,31374.96232
2013,52,Pays de la Loire,72,Sarthe,07D,Déchets dangereux (y.c. DEEE),3549.43923
2013,52,Pays de la Loire,72,Sarthe,07E,Matériaux recyclables,64765.78382
2013,52,Pays de la Loire,72,Sarthe,07F,Déchets verts et biodéchets,46549.17523
2013,52,Pays de la Loire,72,Sarthe,07Z,Autres,14.24949
2013,52,Pays de la Loire,85,Vendée,07A,Ordures ménagères résiduelles,130281.29
2013,52,Pays de la Loire,85,Vendée,07B,Déblais et gravats,75492.661
2013,52,Pays de la Loire,85,Vendée,07C,Encombrants,38665.81
2013,52,Pays de la Loire,85,Vendée,07D,Déchets dangereux (y.c. DEEE),6922.542
2013,52,Pays de la Loire,85,Vendée,07E,Matériaux recyclables,108827.467
2013,52,Pays de la Loire,85,Vendée,07F,Déchets verts et biodéchets,94812.93
2013,52,Pays de la Loire,85,Vendée,07Z,Autres,777.946
2015,84,Auvergne-Rhône-Alpes,01,Ain,07A,Ordures ménagères résiduelles,121432.88413
2015,84,Auvergne-Rhône-Alpes,01,Ain,07B,Déblais et gravats,38888.59288
2015,84,Auvergne-Rhône-Alpes,01,Ain,07C,Encombrants,35110.36979
2015,84,Auvergne-Rhône-Alpes,01,Ain,07D,Déchets dangereux (y.c. DEEE),6883.19886
2015,84,Auvergne-Rhône-Alpes,01,Ain,07E,Matériaux recyclables,81331.18198
2015,84,Auvergne-Rhône-Alpes,01,Ain,07F,Déchets verts et biodéchets,45562.60401
2015,84,Auvergne-Rhône-Alpes,01,Ain,07Z,Autres,50.42112
2015,84,Auvergne-Rhône-Alpes,03,Allier,07A,Ordures ménagères résiduelles,91615.94277
2015,84,Auvergne-Rhône-Alpes,03,Allier,07B,Déblais et gravats,16354.63061
2015,84,Auvergne-Rhône-Alpes,03,Allier,07C,Encombrants,16816.09732
2015,84,Auvergne-Rhône-Alpes,03,Allier,07D,Déchets dangereux (y.c. DEEE),3847.2936
2015,84,Auvergne-Rhône-Alpes,03,Allier,07E,Matériaux recyclables,43207.95882
2015,84,Auvergne-Rhône-Alpes,03,Allier,07F,Déchets verts et biodéchets,26498.45676
2015,84,Auvergne-Rhône-Alpes,03,Allier,07Z,Autres,9.8432
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,07A,Ordures ménagères résiduelles,80283.37938
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,07B,Déblais et gravats,21296.30742
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,07C,Encombrants,21048.10809
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,07D,Déchets dangereux (y.c. DEEE),3085.91936
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,07E,Matériaux recyclables,41676.12967
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,07F,Déchets verts et biodéchets,20909.45531
2015,84,Auvergne-Rhône-Alpes,07,Ardèche,07Z,Autres,30.79979
2015,84,Auvergne-Rhône-Alpes,15,Cantal,07A,Ordures ménagères résiduelles,37784.38647
2015,84,Auvergne-Rhône-Alpes,15,Cantal,07B,Déblais et gravats,6711.76736
2015,84,Auvergne-Rhône-Alpes,15,Cantal,07C,Encombrants,6363.54039
2015,84,Auvergne-Rhône-Alpes,15,Cantal,07D,Déchets dangereux (y.c. DEEE),1324.27203
2015,84,Auvergne-Rhône-Alpes,15,Cantal,07E,Matériaux recyclables,17904.43854
2015,84,Auvergne-Rhône-Alpes,15,Cantal,07F,Déchets verts et biodéchets,10716.31135
2015,84,Auvergne-Rhône-Alpes,15,Cantal,07Z,Autres,8.2771
2015,84,Auvergne-Rhône-Alpes,26,Drôme,07A,Ordures ménagères résiduelles,128427.93078
2015,84,Auvergne-Rhône-Alpes,26,Drôme,07B,Déblais et gravats,38031.42008
2015,84,Auvergne-Rhône-Alpes,26,Drôme,07C,Encombrants,33268.03526
2015,84,Auvergne-Rhône-Alpes,26,Drôme,07D,Déchets dangereux (y.c. DEEE),3893.88246
2015,84,Auvergne-Rhône-Alpes,26,Drôme,07E,Matériaux recyclables,58770.38494
2015,84,Auvergne-Rhône-Alpes,26,Drôme,07F,Déchets verts et biodéchets,31685.56329
2015,84,Auvergne-Rhône-Alpes,26,Drôme,07Z,Autres,15.82086
2015,84,Auvergne-Rhône-Alpes,38,Isère,07A,Ordures ménagères résiduelles,272531.67602
2015,84,Auvergne-Rhône-Alpes,38,Isère,07B,Déblais et gravats,97068.73679
2015,84,Auvergne-Rhône-Alpes,38,Isère,07C,Encombrants,85195.49968
2015,84,Auvergne-Rhône-Alpes,38,Isère,07D,Déchets dangereux (y.c. DEEE),10521.57026
2015,84,Auvergne-Rhône-Alpes,38,Isère,07E,Matériaux recyclables,159853.31009
2015,84,Auvergne-Rhône-Alpes,38,Isère,07F,Déchets verts et biodéchets,104180.68842
2015,84,Auvergne-Rhône-Alpes,38,Isère,07Z,Autres,9640.93578
2015,84,Auvergne-Rhône-Alpes,42,Loire,07A,Ordures ménagères résiduelles,172994.9525
2015,84,Auvergne-Rhône-Alpes,42,Loire,07B,Déblais et gravats,45680.69463
2015,84,Auvergne-Rhône-Alpes,42,Loire,07C,Encombrants,42132.43271
2015,84,Auvergne-Rhône-Alpes,42,Loire,07D,Déchets dangereux (y.c. DEEE),6454.31319
2015,84,Auvergne-Rhône-Alpes,42,Loire,07E,Matériaux recyclables,88382.93278
2015,84,Auvergne-Rhône-Alpes,42,Loire,07F,Déchets verts et biodéchets,55316.52111
2015,84,Auvergne-Rhône-Alpes,42,Loire,07Z,Autres,1793.72118
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07A,Ordures ménagères résiduelles,50287.83256
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07B,Déblais et gravats,14861.66166
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07C,Encombrants,10129.99194
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07D,Déchets dangereux (y.c. DEEE),2333.53018
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07E,Matériaux recyclables,29860.87035
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07F,Déchets verts et biodéchets,12727.56012
2015,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07Z,Autres,4.16676
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07A,Ordures ménagères résiduelles,142092.76569
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07B,Déblais et gravats,38334.49459
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07C,Encombrants,29899.85033
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07D,Déchets dangereux (y.c. DEEE),6187.79873
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07E,Matériaux recyclables,84124.43826
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07F,Déchets verts et biodéchets,43385.91538
2015,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07Z,Autres,8.65012
2015,84,Auvergne-Rhône-Alpes,69,Rhône,07A,Ordures ménagères résiduelles,401938.28092
2015,84,Auvergne-Rhône-Alpes,69,Rhône,07B,Déblais et gravats,59244.95144
2015,84,Auvergne-Rhône-Alpes,69,Rhône,07C,Encombrants,48245.38
2015,84,Auvergne-Rhône-Alpes,69,Rhône,07D,Déchets dangereux (y.c. DEEE),11754.87677
2015,84,Auvergne-Rhône-Alpes,69,Rhône,07E,Matériaux recyclables,179711.52502
2015,84,Auvergne-Rhône-Alpes,69,Rhône,07F,Déchets verts et biodéchets,59980.40445
2015,84,Auvergne-Rhône-Alpes,69,Rhône,07Z,Autres,37.32214
2015,84,Auvergne-Rhône-Alpes,73,Savoie,07A,Ordures ménagères résiduelles,129566.45098
2015,84,Auvergne-Rhône-Alpes,73,Savoie,07B,Déblais et gravats,32549.9446
2015,84,Auvergne-Rhône-Alpes,73,Savoie,07C,Encombrants,24851.19257
2015,84,Auvergne-Rhône-Alpes,73,Savoie,07D,Déchets dangereux (y.c. DEEE),5556.9194
2015,84,Auvergne-Rhône-Alpes,73,Savoie,07E,Matériaux recyclables,77568.90111
2015,84,Auvergne-Rhône-Alpes,73,Savoie,07F,Déchets verts et biodéchets,35294.22601
2015,84,Auvergne-Rhône-Alpes,73,Savoie,07Z,Autres,51.36987
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07A,Ordures ménagères résiduelles,226247.31612
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07B,Déblais et gravats,44425.28091
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07C,Encombrants,44753.46642
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),7805.20284
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07E,Matériaux recyclables,123225.55586
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07F,Déchets verts et biodéchets,61079.79011
2015,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07Z,Autres,70.13329
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07A,Ordures ménagères résiduelles,118514.74851
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07B,Déblais et gravats,37001.73662
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,24456.95316
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),4979.45519
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,76063.66379
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07F,Déchets verts et biodéchets,37717.97311
2015,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07Z,Autres,1512.35513
2015,27,Bourgogne-Franche-Comté,25,Doubs,07A,Ordures ménagères résiduelles,98935.83646
2015,27,Bourgogne-Franche-Comté,25,Doubs,07B,Déblais et gravats,23318.94891
2015,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,32082.03691
2015,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),4929.15993
2015,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,76480.78856
2015,27,Bourgogne-Franche-Comté,25,Doubs,07F,Déchets verts et biodéchets,35243.11714
2015,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,61.83382
2015,27,Bourgogne-Franche-Comté,39,Jura,07A,Ordures ménagères résiduelles,50215.18702
2015,27,Bourgogne-Franche-Comté,39,Jura,07B,Déblais et gravats,8819.929
2015,27,Bourgogne-Franche-Comté,39,Jura,07C,Encombrants,10297.916
2015,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),3068.825
2015,27,Bourgogne-Franche-Comté,39,Jura,07E,Matériaux recyclables,39961.04412
2015,27,Bourgogne-Franche-Comté,39,Jura,07F,Déchets verts et biodéchets,17525.621
2015,27,Bourgogne-Franche-Comté,39,Jura,07Z,Autres,2984.694
2015,27,Bourgogne-Franche-Comté,58,Nièvre,07A,Ordures ménagères résiduelles,42042.46257
2015,27,Bourgogne-Franche-Comté,58,Nièvre,07B,Déblais et gravats,7322.17807
2015,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,13981.04935
2015,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),2758.14079
2015,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,25349.223
2015,27,Bourgogne-Franche-Comté,58,Nièvre,07F,Déchets verts et biodéchets,19431.88565
2015,27,Bourgogne-Franche-Comté,58,Nièvre,07Z,Autres,12.11682
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,07A,Ordures ménagères résiduelles,37186.69501
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,07B,Déblais et gravats,10605.05463
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,17289.11822
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),2954.11084
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,07E,Matériaux recyclables,50118.25511
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,07F,Déchets verts et biodéchets,15370.47385
2015,27,Bourgogne-Franche-Comté,70,Haute-Saône,07Z,Autres,54.13493
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07A,Ordures ménagères résiduelles,115707.61283
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,26472.57181
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,26355.30804
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),6228.01953
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,79400.11967
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07F,Déchets verts et biodéchets,49739.2252
2015,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07Z,Autres,167.25358
2015,27,Bourgogne-Franche-Comté,89,Yonne,07A,Ordures ménagères résiduelles,75711.09123
2015,27,Bourgogne-Franche-Comté,89,Yonne,07B,Déblais et gravats,29120.93165
2015,27,Bourgogne-Franche-Comté,89,Yonne,07C,Encombrants,22932.8849
2015,27,Bourgogne-Franche-Comté,89,Yonne,07D,Déchets dangereux (y.c. DEEE),4369.33437
2015,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,45099.13609
2015,27,Bourgogne-Franche-Comté,89,Yonne,07F,Déchets verts et biodéchets,25867.61202
2015,27,Bourgogne-Franche-Comté,89,Yonne,07Z,Autres,6.963
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07A,Ordures ménagères résiduelles,31932.87148
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07B,Déblais et gravats,6430.0586
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07C,Encombrants,6408.9078
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07D,Déchets dangereux (y.c. DEEE),324.90669
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07E,Matériaux recyclables,19024.80309
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07F,Déchets verts et biodéchets,5566.20433
2015,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07Z,Autres,5.65757
2015,53,Bretagne,22,Cotes-d'Armor,07A,Ordures ménagères résiduelles,135702.18509
2015,53,Bretagne,22,Cotes-d'Armor,07B,Déblais et gravats,61574.50565
2015,53,Bretagne,22,Cotes-d'Armor,07C,Encombrants,38498.15347
2015,53,Bretagne,22,Cotes-d'Armor,07D,Déchets dangereux (y.c. DEEE),6521.65479
2015,53,Bretagne,22,Cotes-d'Armor,07E,Matériaux recyclables,94350.0745
2015,53,Bretagne,22,Cotes-d'Armor,07F,Déchets verts et biodéchets,120999.63616
2015,53,Bretagne,22,Cotes-d'Armor,07Z,Autres,673.16184
2015,53,Bretagne,29,Finistère,07A,Ordures ménagères résiduelles,214521.08725
2015,53,Bretagne,29,Finistère,07B,Déblais et gravats,70037.56224
2015,53,Bretagne,29,Finistère,07C,Encombrants,66998.16093
2015,53,Bretagne,29,Finistère,07D,Déchets dangereux (y.c. DEEE),9060.82102
2015,53,Bretagne,29,Finistère,07E,Matériaux recyclables,127060.49007
2015,53,Bretagne,29,Finistère,07F,Déchets verts et biodéchets,194941.81058
2015,53,Bretagne,29,Finistère,07Z,Autres,68.28
2015,53,Bretagne,35,Ille-et-Vilaine,07A,Ordures ménagères résiduelles,197804.40243
2015,53,Bretagne,35,Ille-et-Vilaine,07B,Déblais et gravats,57817.24819
2015,53,Bretagne,35,Ille-et-Vilaine,07C,Encombrants,58226.87685
2015,53,Bretagne,35,Ille-et-Vilaine,07D,Déchets dangereux (y.c. DEEE),8730.11858
2015,53,Bretagne,35,Ille-et-Vilaine,07E,Matériaux recyclables,128166.0369
2015,53,Bretagne,35,Ille-et-Vilaine,07F,Déchets verts et biodéchets,97113.18254
2015,53,Bretagne,35,Ille-et-Vilaine,07Z,Autres,46.2542
2015,53,Bretagne,56,Morbihan,07A,Ordures ménagères résiduelles,153198.07911
2015,53,Bretagne,56,Morbihan,07B,Déblais et gravats,58718.42838
2015,53,Bretagne,56,Morbihan,07C,Encombrants,45537.51203
2015,53,Bretagne,56,Morbihan,07D,Déchets dangereux (y.c. DEEE),5314.13246
2015,53,Bretagne,56,Morbihan,07E,Matériaux recyclables,115063.79624
2015,53,Bretagne,56,Morbihan,07F,Déchets verts et biodéchets,107813.77834
2015,53,Bretagne,56,Morbihan,07Z,Autres,7.70142
2015,24,Centre-Val de Loire,18,Cher,07A,Ordures ménagères résiduelles,63193.69035
2015,24,Centre-Val de Loire,18,Cher,07B,Déblais et gravats,16802.1045
2015,24,Centre-Val de Loire,18,Cher,07C,Encombrants,21410.96611
2015,24,Centre-Val de Loire,18,Cher,07D,Déchets dangereux (y.c. DEEE),2379.7538
2015,24,Centre-Val de Loire,18,Cher,07E,Matériaux recyclables,36944.2541
2015,24,Centre-Val de Loire,18,Cher,07F,Déchets verts et biodéchets,29271.51765
2015,24,Centre-Val de Loire,18,Cher,07Z,Autres,74.62951
2015,24,Centre-Val de Loire,28,Eure-et-Loir,07A,Ordures ménagères résiduelles,104926.97525
2015,24,Centre-Val de Loire,28,Eure-et-Loir,07B,Déblais et gravats,31206.72244
2015,24,Centre-Val de Loire,28,Eure-et-Loir,07C,Encombrants,35499.94675
2015,24,Centre-Val de Loire,28,Eure-et-Loir,07D,Déchets dangereux (y.c. DEEE),3714.51465
2015,24,Centre-Val de Loire,28,Eure-et-Loir,07E,Matériaux recyclables,50868.63981
2015,24,Centre-Val de Loire,28,Eure-et-Loir,07F,Déchets verts et biodéchets,45445.40876
2015,24,Centre-Val de Loire,28,Eure-et-Loir,07Z,Autres,154.07352
2015,24,Centre-Val de Loire,36,Indre,07A,Ordures ménagères résiduelles,42511.31073
2015,24,Centre-Val de Loire,36,Indre,07B,Déblais et gravats,6372.58954
2015,24,Centre-Val de Loire,36,Indre,07C,Encombrants,15112.18537
2015,24,Centre-Val de Loire,36,Indre,07D,Déchets dangereux (y.c. DEEE),2006.4268
2015,24,Centre-Val de Loire,36,Indre,07E,Matériaux recyclables,31480.48932
2015,24,Centre-Val de Loire,36,Indre,07F,Déchets verts et biodéchets,18818.89753
2015,24,Centre-Val de Loire,36,Indre,07Z,Autres,53.75247
2015,24,Centre-Val de Loire,37,Indre-et-Loire,07A,Ordures ménagères résiduelles,128827.03497
2015,24,Centre-Val de Loire,37,Indre-et-Loire,07B,Déblais et gravats,30220.18653
2015,24,Centre-Val de Loire,37,Indre-et-Loire,07C,Encombrants,38406.14608
2015,24,Centre-Val de Loire,37,Indre-et-Loire,07D,Déchets dangereux (y.c. DEEE),4434.62483
2015,24,Centre-Val de Loire,37,Indre-et-Loire,07E,Matériaux recyclables,73926.53183
2015,24,Centre-Val de Loire,37,Indre-et-Loire,07F,Déchets verts et biodéchets,54495.90177
2015,24,Centre-Val de Loire,37,Indre-et-Loire,07Z,Autres,388.17344
2015,24,Centre-Val de Loire,41,Loir-et-Cher,07A,Ordures ménagères résiduelles,75424.6166
2015,24,Centre-Val de Loire,41,Loir-et-Cher,07B,Déblais et gravats,20430.00026
2015,24,Centre-Val de Loire,41,Loir-et-Cher,07C,Encombrants,27766.89601
2015,24,Centre-Val de Loire,41,Loir-et-Cher,07D,Déchets dangereux (y.c. DEEE),2657.55863
